Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow,season
2009-01-15,Cobar,25.2,40.5,0.0,16.4,10.3,SW,44.0,W,SW,13.0,22.0,24.0,15.0,1012.4,1009.0,4.0,6.0,31.4,37.8,No,No,0.0,Summer
2009-01-15,Canberra,17.8,37.7,0.0,12.6,12.3,NNW,61.0,NW,NW,24.0,33.0,27.0,15.0,1010.4,1006.9,1.0,5.0,29.1,36.8,No,No,0.0,Summer
2009-01-15,SydneyAirport,22.6,38.8,0.0,14.2,9.4,S,81.0,ENE,NNE,6.0,26.0,42.0,43.0,1009.1,1006.6,1.0,6.0,29.6,32.0,No,Yes,5.4,Summer
2009-01-15,MountGambier,11.8,22.1,0.0,5.0,12.1,WSW,46.0,WSW,SW,24.0,26.0,56.0,44.0,1016.8,1017.7,5.0,3.0,17.3,21.2,No,No,0.0,Summer
2009-01-16,Adelaide,14.4,27.6,0.0,7.4,12.6,SSE,35.0,S,S,13.0,17.0,52.0,28.0,1022.7,1021.1,3.4285714285714284,2.5714285714285716,19.2,26.3,No,No,0.0,Summer
2009-01-16,Dartmoor,16.1125,25.6875,0.9,6.6,12.0,SSE,51.142857142857146,S,S,18.25,25.5,55.125,33.75,1016.275,1015.0124999999999,3.4285714285714284,2.5714285714285716,19.2625,24.2875,No,No,0.0,Summer
2009-01-16,SydneyAirport,18.4,26.3,5.4,10.2,10.1,SSE,54.0,S,E,17.0,24.0,73.0,54.0,1013.0,1008.9,1.0,0.0,20.5,25.5,Yes,No,0.0,Summer
2009-01-16,Sydney,18.8,25.0,1.8,10.2,10.1,SSE,51.142857142857146,S,E,4.0,24.0,69.0,61.0,1012.7,1008.8,2.0,0.0,21.4,24.0,Yes,No,0.0,Summer
2009-01-16,Cobar,21.6,34.2,0.0,17.4,13.1,SW,44.0,S,S,17.0,19.0,19.0,8.0,1014.1,1012.3,0.0,0.0,25.0,32.2,No,No,0.0,Summer
2009-01-16,MelbourneAirport,12.7,21.6,0.0,8.6,9.9,WSW,61.0,SW,S,28.0,28.0,59.0,33.0,1017.4,1018.4,7.0,6.0,15.5,19.8,No,No,0.0,Summer
2009-01-16,MountGambier,13.3,19.9,0.0,6.6,12.0,SSW,46.0,SSW,SW,28.0,33.0,63.0,38.0,1021.5,1022.8,7.0,5.0,15.4,18.3,No,No,0.0,Summer
2009-01-16,Melbourne,15.1,21.5,0.0,8.6,9.9,WSW,61.0,SW,S,28.0,28.0,48.0,40.0,1017.3,1019.0,6.0,6.0,17.7,19.6,No,No,0.0,Summer
2009-01-16,Canberra,14.6,29.4,0.0,14.4,13.2,WNW,57.0,N,W,11.0,31.0,58.0,8.0,1011.5,1008.8,1.0,1.0,19.4,28.6,No,No,0.0,Summer
2009-01-17,MountGambier,6.8,23.1,0.0,5.4,13.4,SSW,35.0,ESE,SSW,15.0,24.0,50.0,37.0,1024.7,1022.6,1.0,3.0,16.2,22.6,No,No,0.0,Summer
2009-01-17,Melbourne,14.5,20.1,0.0,8.8,12.1,S,41.0,SSE,S,28.0,26.0,45.0,47.0,1023.0,1023.1,7.0,2.0,16.2,19.0,No,No,0.0,Summer
2009-01-17,SydneyAirport,17.1,20.7,0.0,10.4,6.5,S,54.0,SSE,S,43.0,33.0,58.0,57.0,1020.2,1020.8,7.0,3.0,18.8,19.8,No,No,0.0,Summer
2009-01-17,Sydney,17.7,22.6,0.0,10.4,6.5,S,39.857142857142854,SSE,SSE,26.0,28.0,52.0,48.0,1020.5,1020.5,6.0,3.0,19.0,21.6,No,No,0.0,Summer
2009-01-17,Cobar,18.4,31.8,0.0,16.0,12.9,S,33.0,S,SW,17.0,15.0,25.0,5.0,1016.3,1013.8,0.0,1.0,19.9,30.3,No,No,0.0,Summer
2009-01-17,Dartmoor,13.525,23.7875,0.0,5.4,13.4,S,39.857142857142854,SSE,S,23.375,22.625,44.75,35.625,1021.325,1020.1375,3.7142857142857144,2.142857142857143,16.825,22.3625,No,No,0.0,Summer
2009-01-17,MelbourneAirport,12.5,19.8,0.0,8.8,12.1,S,41.0,SSE,S,28.0,26.0,50.0,44.0,1022.7,1022.7,4.0,2.0,14.5,18.8,No,No,0.0,Summer
2009-01-17,Canberra,7.9,25.0,0.0,14.6,13.3,ENE,44.0,SSE,SSE,19.0,9.0,37.0,12.0,1019.4,1017.0,1.0,1.0,13.2,23.1,No,No,0.0,Summer
2009-01-17,Adelaide,13.3,27.2,0.0,9.975,12.9,W,31.0,E,SW,11.0,20.0,41.0,35.0,1023.8,1020.6,3.7142857142857144,2.142857142857143,16.8,23.7,No,No,0.0,Summer
2009-01-18,MountGambier,4.9,29.0,0.0,5.4,13.8,SSW,39.0,ESE,S,13.0,22.0,53.0,25.0,1021.3,1017.7,0.0,0.0,16.7,28.6,No,No,0.0,Summer
2009-01-18,MelbourneAirport,7.5,26.3,0.0,6.6,13.0,SSE,31.0,SE,SSE,7.0,20.0,67.0,32.0,1021.9,1019.0,1.0,0.0,14.7,24.5,No,No,0.0,Summer
2009-01-18,Dartmoor,12.0125,28.125,0.0,5.4,13.8,SE,39.857142857142854,SE,SSE,10.125,19.125,54.75,31.75,1020.6125,1017.6125,0.8571428571428571,1.0,18.35,26.5875,No,No,0.0,Summer
2009-01-18,Melbourne,12.1,25.1,0.0,6.6,13.0,SSE,31.0,SE,SSE,7.0,20.0,60.0,51.0,1022.0,1019.3,1.0,0.0,15.2,21.6,No,No,0.0,Summer
2009-01-18,Cobar,17.9,34.2,0.0,12.0,11.3,SE,61.0,NE,SE,22.0,17.0,46.0,19.0,1016.4,1013.5,1.0,2.0,21.6,32.2,No,No,0.0,Summer
2009-01-18,Sydney,14.8,23.3,0.0,5.6,12.7,SE,39.857142857142854,WNW,E,11.0,22.0,62.0,46.0,1021.9,1020.0,1.0,3.0,19.5,22.9,No,No,0.0,Summer
2009-01-18,SydneyAirport,14.4,25.0,0.0,5.6,12.7,ENE,43.0,WSW,ENE,9.0,30.0,65.0,43.0,1022.0,1019.8,1.0,1.0,19.3,23.5,No,No,0.0,Summer
2009-01-18,Adelaide,16.5,32.9,0.0,7.0,13.0,SE,33.0,SW,SW,6.0,13.0,22.0,15.0,1018.8,1014.9,0.8571428571428571,1.0,25.6,32.3,No,No,0.0,Summer
2009-01-18,Canberra,8.0,29.2,0.0,8.8,12.9,E,41.0,WNW,NE,6.0,9.0,63.0,23.0,1020.6,1016.7,1.0,1.0,14.2,27.1,No,No,0.0,Summer
2009-01-19,MelbourneAirport,11.9,37.0,0.0,7.8,13.4,N,54.0,N,WNW,28.0,22.0,22.0,7.0,1013.6,1009.0,1.0,1.0,26.3,35.3,No,No,0.0,Summer
2009-01-19,Cobar,21.4,37.5,0.0,14.8,6.9,NNE,43.0,ENE,NNE,26.0,9.0,34.0,29.0,1013.1,1009.6,7.0,6.0,26.2,34.1,No,Yes,4.8,Summer
2009-01-19,MountGambier,9.7,33.7,0.0,7.2,13.4,W,43.0,N,SW,15.0,26.0,32.0,14.0,1011.7,1009.3,2.0,1.0,23.0,32.5,No,No,0.0,Summer
2009-01-19,Dartmoor,15.075,33.5,0.0,7.2,13.4,N,47.285714285714285,N,WNW,18.125,21.75,40.25,24.625,1015.0,1010.9375,2.2857142857142856,3.0,23.475,31.5375,No,No,0.6,Summer
2009-01-19,Adelaide,19.0,38.5,0.0,24.8,13.1,W,35.0,NNW,SW,7.0,19.0,19.0,7.0,1011.7,1008.8,2.2857142857142856,3.0,28.2,36.7,No,No,0.0,Summer
2009-01-19,Canberra,11.5,33.1,0.0,7.2,13.3,NNW,43.0,SSW,WNW,4.0,13.0,55.0,14.0,1017.4,1012.1,1.0,1.0,18.9,31.4,No,No,0.0,Summer
2009-01-19,Sydney,16.4,25.1,0.0,11.0,12.7,N,47.285714285714285,N,NE,15.0,26.0,55.0,57.0,1019.3,1015.0,1.0,5.0,22.5,23.8,No,No,0.0,Summer
2009-01-19,Melbourne,13.7,35.8,0.0,7.8,13.4,N,54.0,N,WNW,28.0,22.0,52.0,20.0,1014.0,1009.0,1.0,1.0,20.5,32.9,No,No,0.0,Summer
2009-01-19,SydneyAirport,17.0,27.3,0.0,11.0,12.7,NNE,59.0,N,NE,22.0,37.0,53.0,49.0,1019.2,1014.7,3.0,6.0,22.2,25.6,No,No,0.0,Summer
2009-01-20,MelbourneAirport,18.4,40.2,0.0,15.8,12.0,SW,100.0,N,SSE,37.0,37.0,18.0,26.0,1005.6,1006.0,1.0,3.0,29.5,29.3,No,No,0.0,Summer
2009-01-20,Dartmoor,18.4625,35.2375,0.6,8.4,12.0,SW,74.14285714285714,N,NE,16.75,26.0,43.375,32.142857142857146,1009.7625,1008.2375,1.5714285714285714,4.285714285714286,25.8875,30.575000000000003,No,No,3.225,Summer
2009-01-20,Sydney,20.1,28.7,0.0,9.0,12.4,SW,74.14285714285714,E,NE,9.0,22.0,61.0,54.0,1013.7,1010.6,0.0,1.0,24.7,27.0,No,Yes,1.6,Summer
2009-01-20,Canberra,14.9,34.3,0.0,10.4,8.8,NNE,106.0,NW,SSW,4.0,22.0,42.0,40.0,1013.9,1009.6,1.0,7.0,25.1,28.3,No,Yes,21.2,Summer
2009-01-20,SydneyAirport,19.5,31.7,0.0,9.0,12.4,NE,67.0,N,NE,7.0,41.0,51.0,38.0,1013.8,1009.9,1.0,1.0,25.8,31.1,No,Yes,3.0,Summer
2009-01-20,Melbourne,19.8,40.5,0.0,15.8,12.0,SW,100.0,N,SSE,37.0,37.0,33.0,36.0,1005.5,1006.4,0.0,4.0,26.7,26.7,No,No,0.0,Summer
2009-01-20,Cobar,23.3,39.4,4.8,12.0,10.9,W,59.0,N,NW,19.0,17.0,54.0,14.0,1011.1,1008.5,1.0,7.0,27.0,37.0,Yes,No,0.0,Summer
2009-01-20,MountGambier,12.3,30.2,0.0,8.4,12.0,WSW,48.0,SW,NNW,15.0,13.0,69.0,17.0,1007.2,1007.3,7.0,7.0,19.8,29.5,No,No,0.0,Summer
2009-01-20,Adelaide,19.4,36.9,0.0,11.4,11.9,SW,39.0,NW,WSW,6.0,19.0,19.0,32.142857142857146,1007.3,1007.6,1.5714285714285714,4.285714285714286,28.5,35.7,No,No,0.0,Summer
2009-01-21,Dartmoor,17.5875,30.587500000000002,3.225,7.0,10.8,N,42.285714285714285,NE,SSE,9.25,25.25,62.5,41.75,1011.4125,1007.8875,3.4285714285714284,5.0,22.7125,28.325,No,No,0.2,Summer
2009-01-21,MountGambier,9.0,25.7,0.0,7.0,10.8,WSW,43.0,NNW,W,13.0,26.0,72.0,40.0,1011.4,1007.7,2.0,6.0,17.6,24.3,No,No,0.0,Summer
2009-01-21,Sydney,21.3,31.1,1.6,12.8,7.4,N,42.285714285714285,W,ENE,11.0,22.0,66.0,55.0,1011.9,1008.1,3.0,5.0,25.7,29.2,Yes,No,1.0,Summer
2009-01-21,Canberra,16.7,34.1,21.2,11.0,12.1,N,44.0,N,WNW,4.0,22.0,71.0,27.0,1012.0,1008.2,1.0,1.0,22.3,32.7,Yes,No,0.0,Summer
2009-01-21,Melbourne,17.2,28.8,0.0,14.4,10.9,S,37.0,NE,SSE,9.0,24.0,66.0,50.0,1010.5,1006.9,5.0,7.0,20.3,24.8,No,No,0.0,Summer
2009-01-21,Adelaide,17.4,29.0,0.0,9.2,11.8,SW,30.0,WNW,WSW,6.0,17.0,49.0,25.0,1011.3,1008.2,3.4285714285714284,5.0,21.7,27.4,No,No,0.0,Summer
2009-01-21,SydneyAirport,20.9,33.7,3.0,12.8,7.4,SSW,59.0,NW,NE,13.0,39.0,57.0,45.0,1011.8,1007.6,2.0,3.0,27.6,31.2,Yes,No,0.6,Summer
2009-01-21,Cobar,25.4,33.5,0.0,13.6,3.7,N,46.0,NW,N,9.0,28.0,46.0,52.0,1012.0,1009.8,4.0,7.0,28.9,29.7,No,No,0.0,Summer
2009-01-21,MelbourneAirport,12.8,28.8,0.0,14.4,10.9,S,37.0,NE,SSE,9.0,24.0,73.0,40.0,1010.4,1006.6,7.0,6.0,17.6,27.3,No,No,0.0,Summer
2009-01-22,Canberra,19.9,29.0,0.0,11.2,6.5,NW,63.0,NW,NNW,31.0,41.0,58.0,47.0,1008.1,1003.5,7.0,7.0,22.7,27.0,No,Yes,18.6,Summer
2009-01-22,MountGambier,14.9,22.7,0.0,8.2,5.2,NW,80.0,NW,WNW,50.0,39.0,42.0,51.0,996.5,1000.2,7.0,7.0,22.7,19.1,No,No,0.0,Summer
2009-01-22,Adelaide,18.4,27.6,0.0,7.4,11.0,WNW,52.0,NNW,WSW,19.0,20.0,55.0,55.0,1002.8,1004.7,6.714285714285714,6.428571428571429,22.4,24.8,No,No,0.0,Summer
2009-01-22,SydneyAirport,22.6,34.6,0.6,8.0,9.8,N,63.0,NNW,N,26.0,39.0,42.0,40.0,1008.7,1004.8,6.0,5.0,29.4,33.0,No,No,0.0,Summer
2009-01-22,Melbourne,18.2,35.6,0.0,8.0,7.6,W,94.0,NNW,NW,41.0,46.0,57.0,12.0,998.0,993.9,7.0,7.0,27.9,35.5,No,No,0.0,Summer
2009-01-22,Cobar,21.8,30.7,0.0,8.0,5.9,WNW,56.0,N,N,24.0,19.0,71.0,63.0,1008.6,1006.2,7.0,7.0,24.4,27.3,No,Yes,18.0,Summer
2009-01-22,Dartmoor,19.2875,31.175,0.2,8.2,5.2,NW,71.71428571428571,NNW,N,30.875,34.5,54.25,40.25,1003.7125,1001.625,6.714285714285714,6.428571428571429,25.55,29.262500000000003,No,No,4.575,Summer
2009-01-22,MelbourneAirport,15.1,35.6,0.0,8.0,7.6,W,94.0,NNW,NW,41.0,46.0,57.0,9.0,998.1,994.2,8.0,7.0,27.1,34.7,No,No,0.0,Summer
2009-01-22,Sydney,23.4,33.6,1.0,8.0,9.8,NW,71.71428571428571,NNW,NNW,15.0,26.0,52.0,45.0,1008.9,1005.5,5.0,5.0,27.8,32.7,No,No,0.0,Summer
2009-01-23,MountGambier,7.8,24.5,0.0,6.6,7.4,NW,54.0,N,NNW,22.0,31.0,60.0,31.0,1006.6,1002.8,5.0,3.0,15.6,23.3,No,Yes,3.2,Summer
2009-01-23,SydneyAirport,24.7,32.1,0.0,14.2,11.9,NE,80.0,SSW,ESE,13.0,20.0,80.0,56.0,1009.3,1007.3,1.0,1.0,25.3,29.8,No,No,0.0,Summer
2009-01-23,Sydney,25.0,31.7,0.0,14.2,11.9,WNW,69.42857142857143,ESE,E,9.0,19.0,59.0,58.0,1009.2,1007.6,1.0,2.0,29.5,29.1,No,No,0.0,Summer
2009-01-23,MelbourneAirport,9.8,32.3,0.0,15.6,12.3,WNW,59.0,N,NW,9.0,24.0,46.0,11.0,1008.1,1002.9,3.0,2.0,16.7,28.9,No,No,0.0,Summer
2009-01-23,Melbourne,14.6,31.8,0.0,15.6,12.3,WNW,59.0,N,NW,9.0,24.0,54.0,15.0,1008.3,1002.7,3.0,1.0,16.8,28.9,No,No,0.0,Summer
2009-01-23,Dartmoor,16.9,30.912499999999998,4.575,6.6,7.4,WNW,69.42857142857143,N,NW,14.5,22.5,64.125,37.125,1008.35,1005.275,3.2857142857142856,2.5714285714285716,21.4125,28.7875,No,No,2.875,Summer
2009-01-23,Cobar,20.3,36.0,18.0,8.2,10.5,WSW,94.0,NNE,NW,13.0,7.0,89.0,50.0,1008.6,1006.7,7.0,4.0,24.7,33.4,Yes,Yes,8.6,Summer
2009-01-23,Adelaide,14.3,27.6,0.0,7.6,11.7,WNW,46.0,N,WNW,17.0,22.0,47.0,32.0,1008.1,1005.5,3.2857142857142856,2.5714285714285716,19.2,26.6,No,No,1.0,Summer
2009-01-23,Canberra,18.7,31.3,18.6,9.0,11.0,NW,94.0,NW,NNW,24.0,33.0,78.0,44.0,1008.6,1006.7,3.0,5.0,23.5,30.3,Yes,Yes,10.2,Summer
2009-01-24,Canberra,17.7,29.4,10.2,8.0,12.8,WNW,63.0,NW,WNW,28.0,24.0,72.0,22.0,1004.3,1007.1,2.0,2.0,24.2,28.4,Yes,No,0.0,Summer
2009-01-24,Melbourne,16.3,23.4,0.0,12.8,11.4,WSW,54.0,WSW,WSW,30.0,30.0,52.0,48.0,1007.9,1011.8,6.0,2.0,18.8,21.5,No,No,0.0,Summer
2009-01-24,Cobar,22.1,34.7,8.6,8.6,12.4,NNW,50.0,SSW,SW,11.0,15.0,46.0,23.0,1008.6,1008.3,2.0,6.0,28.1,33.2,Yes,No,0.0,Summer
2009-01-24,MelbourneAirport,15.3,24.2,0.0,12.8,11.4,WSW,54.0,WSW,WSW,30.0,30.0,55.0,24.0,1008.1,1011.6,6.0,2.0,17.1,22.7,No,No,0.0,Summer
2009-01-24,Sydney,24.8,40.9,0.0,10.6,11.1,WSW,56.42857142857143,NW,W,11.0,26.0,55.0,20.0,1004.8,1002.8,6.0,2.0,31.5,40.1,No,No,0.0,Summer
2009-01-24,SydneyAirport,24.1,41.8,0.0,10.6,11.1,S,69.0,NW,SE,11.0,31.0,52.0,37.0,1004.6,1002.9,6.0,2.0,31.7,34.4,No,No,0.0,Summer
2009-01-24,MountGambier,12.9,20.6,3.2,5.6,11.6,W,46.0,WSW,W,28.0,22.0,54.0,37.0,1010.5,1013.9,7.0,2.0,16.0,19.3,Yes,No,0.0,Summer
2009-01-24,Adelaide,17.7,24.4,1.0,9.325,12.4,WSW,59.0,SW,WSW,19.0,17.0,48.0,41.0,1013.1,1013.6,5.0,2.5714285714285716,18.8,22.9,No,No,0.0,Summer
2009-01-24,Dartmoor,18.8625,29.924999999999997,2.875,5.6,11.6,WSW,56.42857142857143,NW,WSW,21.0,24.375,54.25,31.5,1007.7375,1009.0,5.0,2.5714285714285716,23.275,27.8125,No,No,0.0,Summer
2009-01-25,MountGambier,5.7,24.6,0.0,5.2,13.3,S,37.0,NNW,SSW,9.0,13.0,65.0,39.0,1019.0,1018.2,5.0,1.0,15.6,23.2,No,No,0.0,Summer
2009-01-25,Cobar,19.7,37.3,0.0,14.2,13.4,SSW,28.0,SE,ENE,13.0,6.0,19.0,10.0,1013.1,1011.8,1.0,1.0,26.4,35.0,No,No,0.0,Summer
2009-01-25,SydneyAirport,19.6,25.0,0.0,13.6,6.8,SSE,44.0,S,SE,22.0,20.0,69.0,52.0,1019.5,1018.5,6.0,4.0,20.2,24.0,No,No,0.0,Summer
2009-01-25,Melbourne,13.0,27.1,0.0,8.0,13.3,S,39.0,NNE,SE,7.0,24.0,58.0,21.0,1018.5,1016.7,0.0,0.0,16.7,26.3,No,No,0.0,Summer
2009-01-25,Canberra,15.1,27.7,0.0,11.2,7.9,E,33.0,ENE,SSE,13.0,6.0,75.0,51.0,1018.7,1016.5,8.0,0.0,15.7,23.9,No,No,0.0,Summer
2009-01-25,Adelaide,13.9,30.4,0.0,9.875,12.9,WSW,28.0,SSW,W,7.0,13.0,53.0,21.0,1018.0,1016.5,3.857142857142857,1.5714285714285714,19.8,29.7,No,No,0.0,Summer
2009-01-25,MelbourneAirport,9.2,29.0,0.0,8.0,13.3,S,39.0,NNE,SE,7.0,24.0,54.0,18.0,1018.3,1016.4,0.0,0.0,16.9,28.0,No,No,0.0,Summer
2009-01-25,Dartmoor,14.5875,28.375,0.0,5.2,13.3,S,35.42857142857143,NNE,SE,11.625,15.375,56.25,32.875,1018.075,1016.6125,3.857142857142857,1.5714285714285714,19.15,26.85,No,No,0.0,Summer
2009-01-25,Sydney,20.5,25.9,0.0,13.6,6.8,S,35.42857142857143,SE,ESE,15.0,17.0,57.0,51.0,1019.5,1018.3,7.0,5.0,21.9,24.7,No,No,0.0,Summer
2009-01-26,Cobar,23.8,39.9,0.0,12.6,13.2,S,31.0,ENE,E,17.0,7.0,50.0,16.0,1014.6,1012.1,0.0,1.0,28.7,38.7,No,No,0.0,Summer
2009-01-26,Melbourne,14.4,25.5,0.0,7.2,12.7,SSE,46.0,SSE,SSE,13.0,26.0,65.0,52.0,1022.3,1020.8,6.0,1.0,18.5,23.8,No,No,0.0,Summer
2009-01-26,Adelaide,16.9,36.6,0.0,7.025,13.2,SE,24.0,SW,ENE,7.0,7.0,42.0,15.0,1019.9,1015.9,4.571428571428571,3.2857142857142856,22.0,35.1,No,No,0.0,Summer
2009-01-26,Sydney,20.8,26.8,0.0,6.8,1.2,S,38.714285714285715,S,S,9.0,15.0,80.0,72.0,1019.3,1019.1,8.0,7.0,21.9,25.3,No,Yes,14.2,Summer
2009-01-26,SydneyAirport,20.1,24.9,0.0,6.8,1.2,S,39.0,S,S,17.0,30.0,81.0,81.0,1019.4,1019.3,8.0,7.0,21.4,24.1,No,Yes,8.2,Summer
2009-01-26,Dartmoor,16.05,29.6625,0.0,5.2,13.4,S,38.714285714285715,S,S,12.125,19.625,66.5,44.5,1019.9499999999999,1018.05,4.571428571428571,3.2857142857142856,20.9625,28.4875,No,No,2.8,Summer
2009-01-26,Canberra,13.2,31.2,0.0,5.2,13.0,ENE,48.0,SSW,ENE,6.0,20.0,68.0,30.0,1019.0,1017.0,0.0,1.0,20.2,30.5,No,No,0.0,Summer
2009-01-26,MelbourneAirport,11.4,24.8,0.0,7.2,12.7,SSE,46.0,SSE,SSE,13.0,26.0,72.0,46.0,1022.3,1020.8,7.0,1.0,16.7,23.8,No,No,0.0,Summer
2009-01-26,MountGambier,7.8,27.6,0.0,5.2,13.4,S,37.0,SE,S,15.0,26.0,74.0,44.0,1022.8,1019.4,3.0,5.0,18.3,26.6,No,No,0.0,Summer
2009-01-27,Sydney,20.2,23.9,14.2,1.8,1.7,N,36.57142857142857,S,SSE,9.0,7.0,95.0,93.0,1021.1,1019.9,8.0,8.0,20.8,22.4,Yes,Yes,4.4,Summer
2009-01-27,Melbourne,16.6,36.4,0.0,7.6,12.3,N,37.0,NNE,SSE,7.0,26.0,71.0,47.0,1017.9,1014.1,1.0,1.0,18.9,27.3,No,No,0.0,Summer
2009-01-27,MelbourneAirport,14.9,36.0,0.0,7.6,12.3,N,37.0,NNE,SSE,7.0,26.0,71.0,22.0,1017.8,1014.0,1.0,1.0,19.1,34.2,No,No,0.0,Summer
2009-01-27,Dartmoor,18.375,34.3125,2.8,6.6,13.3,N,36.57142857142857,NNE,SSE,11.875,15.25,66.5,42.375,1017.875,1014.95,4.0,3.142857142857143,22.5875,31.3625,No,No,0.5750000000000001,Summer
2009-01-27,MountGambier,10.6,39.5,0.0,6.6,13.3,N,39.0,NNE,WSW,11.0,17.0,57.0,10.0,1015.6,1011.8,1.0,0.0,21.2,38.3,No,No,0.0,Summer
2009-01-27,Canberra,16.7,32.2,0.0,9.6,9.2,NW,28.0,S,NNW,6.0,9.0,79.0,44.0,1020.9,1017.2,8.0,1.0,19.1,28.8,No,No,0.0,Summer
2009-01-27,Cobar,27.0,38.7,0.0,14.2,13.0,ENE,46.0,ENE,ESE,24.0,7.0,45.0,22.0,1015.2,1012.6,1.0,3.0,29.0,36.4,No,No,0.0,Summer
2009-01-27,SydneyAirport,19.8,24.6,8.2,1.8,1.7,NE,39.0,S,S,24.0,15.0,98.0,96.0,1021.1,1020.1,8.0,8.0,20.2,21.5,Yes,No,0.2,Summer
2009-01-27,Adelaide,21.2,43.2,0.0,32.2,12.0,N,30.0,NNE,WSW,7.0,15.0,16.0,5.0,1013.4,1009.9,4.0,3.142857142857143,32.4,42.0,No,No,0.0,Summer
2009-01-28,Sydney,19.9,27.1,4.4,1.8,12.3,N,44.42857142857143,N,NE,4.0,22.0,78.0,60.0,1018.5,1016.0,6.0,1.0,23.7,26.6,Yes,No,0.0,Summer
2009-01-28,Adelaide,30.7,45.7,0.0,13.0,12.5,NE,35.0,N,WNW,11.0,22.0,10.0,7.0,1007.5,1005.3,1.7142857142857142,1.2857142857142858,38.3,43.9,No,No,0.0,Summer
2009-01-28,MountGambier,21.1,43.6,0.0,10.8,13.2,N,48.0,N,SSW,24.0,30.0,13.0,13.0,1009.0,1007.4,2.0,2.0,32.4,38.6,No,No,0.0,Summer
2009-01-28,Melbourne,18.8,43.4,0.0,12.0,13.4,N,50.0,N,NNW,24.0,15.0,30.0,10.0,1012.2,1008.9,0.0,1.0,25.7,42.5,No,No,0.0,Summer
2009-01-28,SydneyAirport,19.5,29.4,0.2,1.8,12.3,NE,54.0,N,NE,24.0,35.0,73.0,50.0,1018.4,1015.5,4.0,0.0,24.6,29.2,No,No,0.0,Summer
2009-01-28,Dartmoor,21.275,38.2,0.5750000000000001,10.8,13.2,N,44.42857142857143,N,NE,16.25,20.5,41.5,23.625,1013.725,1010.975,1.7142857142857142,1.2857142857142858,28.575,36.7,No,No,0.0,Summer
2009-01-28,Canberra,17.4,34.8,0.0,6.8,13.0,ENE,35.0,SW,WSW,4.0,6.0,73.0,25.0,1017.5,1013.9,0.0,2.0,23.1,34.2,No,No,0.0,Summer
2009-01-28,Cobar,26.2,38.5,0.0,14.6,13.3,E,39.0,NNE,ENE,15.0,19.0,37.0,17.0,1014.4,1011.5,0.0,2.0,29.6,37.0,No,No,0.0,Summer
2009-01-28,MelbourneAirport,16.6,43.1,0.0,12.0,13.4,N,50.0,N,NNW,24.0,15.0,18.0,7.0,1012.3,1009.3,0.0,1.0,31.2,41.6,No,No,0.0,Summer
2009-01-29,Adelaide,33.9,43.4,0.0,14.6,12.9,NNW,50.0,N,WNW,19.0,24.0,16.0,11.0,1009.0,1007.5,0.8571428571428571,2.857142857142857,37.3,42.4,No,No,0.0,Summer
2009-01-29,Sydney,21.2,28.3,0.0,8.6,12.5,N,55.0,E,NE,4.0,26.0,73.0,67.0,1018.6,1016.5,1.0,1.0,25.2,27.5,No,No,0.0,Summer
2009-01-29,Melbourne,25.7,44.3,0.0,20.4,10.3,N,59.0,N,N,39.0,26.0,17.0,10.0,1011.1,1009.2,1.0,5.0,35.5,43.4,No,No,0.0,Summer
2009-01-29,SydneyAirport,20.7,30.0,0.0,8.6,12.5,NE,57.0,N,NE,13.0,37.0,70.0,59.0,1018.5,1016.2,1.0,1.0,25.5,28.7,No,No,0.0,Summer
2009-01-29,MelbourneAirport,30.5,44.2,0.0,20.4,10.3,N,59.0,N,N,39.0,26.0,15.0,10.0,1011.2,1009.6,1.0,4.0,35.4,42.4,No,No,0.0,Summer
2009-01-29,Canberra,18.5,37.0,0.0,10.4,12.9,ESE,39.0,SSE,NNE,4.0,7.0,47.0,20.0,1017.5,1013.5,0.0,1.0,24.8,36.1,No,No,0.0,Summer
2009-01-29,Dartmoor,24.5875,38.7875,0.0,13.8,11.4,N,55.0,N,N,20.375,25.625,36.5,25.375,1013.4875,1011.4,0.8571428571428571,2.857142857142857,31.1,37.375,No,No,0.0,Summer
2009-01-29,Cobar,25.0,39.5,0.0,14.6,13.6,ENE,52.0,NNE,NNE,19.0,20.0,31.0,14.0,1014.6,1011.2,0.0,1.0,29.9,38.4,No,No,0.0,Summer
2009-01-29,MountGambier,21.2,43.6,0.0,13.8,11.4,NW,69.0,NNW,NNW,26.0,39.0,23.0,12.0,1007.4,1007.5,2.0,7.0,35.2,40.1,No,No,0.0,Summer
2009-01-30,Adelaide,29.4,43.1,0.0,13.8,13.1,ESE,48.0,NE,W,11.0,15.0,17.0,12.0,1010.5,1007.2,0.8571428571428571,0.7142857142857143,36.3,42.2,No,No,0.0,Summer
2009-01-30,Canberra,16.4,37.2,0.0,11.0,13.1,ENE,30.0,SE,N,6.0,11.0,52.0,20.0,1017.3,1013.2,0.0,1.0,23.5,35.5,No,No,0.0,Summer
